subj_nr	sent_nr	sent_pos	correct	answer_time	word_pos	word	RTfirstfix	RTfirstpass	RTrightbound	RTgopast
5	29	55	c	1501	3	looking	188	188	188	188
5	29	55	c	1501	4	soldier	232	232	232	232
5	29	55	c	1501	5	just	144	144	144	144
5	29	55	c	1501	6	pointed.	156	156	156	1132
5	30	13	-	NaN	1	The	0	0	0	0
5	30	13	-	NaN	2	campaign	0	0	0	0
5	30	13	-	NaN	3	will	0	0	0	0
5	30	13	-	NaN	4	pay	0	0	0	0
5	30	13	-	NaN	5	for	240	240	240	928
5	30	13	-	NaN	6	itself.	100	100	100	864
5	31	32	c	2002	1	They're	284	284	284	284
5	31	32	c	2002	2	riding	172	352	352	352
5	31	32	c	2002	3	out	0	0	0	0
5	31	32	c	2002	4	to	0	0	0	0
5	31	32	c	2002	5	meet	144	144	144	144
5	31	32	c	2002	6	them.	144	144	420	2044
5	32	115	c	5800	1	We	0	0	0	0
5	32	115	c	5800	2	barely	272	480	480	480
5	32	115	c	5800	3	escaped	332	332	332	332
5	32	115	c	5800	4	with	124	124	124	124
5	32	115	c	5800	5	our	304	304	304	1544
5	32	115	c	5800	6	lives.	0	0	0	0
5	33	197	c	1539	1	We've	288	288	288	288
5	33	197	c	1539	2	been	0	0	0	0
5	33	197	c	1539	3	travelling	248	248	328	584
5	33	197	c	1539	4	almost	224	224	224	224
5	33	197	c	1539	5	three	0	0	0	0
5	33	197	c	1539	6	days.	188	188	188	1108
5	34	80	-	NaN	1	Alice	0	0	0	0
5	34	80	-	NaN	2	is	288	288	288	532
5	34	80	-	NaN	3	looking	96	96	96	96
5	34	80	-	NaN	4	for	0	0	0	0
5	34	80	-	NaN	5	somewhere	164	164	164	164
5	34	80	-	NaN	6	to	240	240	240	240
5	34	80	-	NaN	7	live.	100	128	548	888
5	35	88	c	1894	1	Alan	336	336	336	336
5	35	88	c	1894	2	forgot	176	176	176	176
5	35	88	c	1894	3	to	0	0	0	0
5	35	88	c	1894	4	shave	224	224	224	224
5	35	88	c	1894	5	again	252	252	252	252
5	35	88	c	1894	6	this	140	140	140	140
5	35	88	c	1894	7	morning.	140	140	140	1548
5	36	159	c	1397	1	Have	0	0	0	0
5	36	159	c	1397	2	a	352	352	352	556
5	36	159	c	1397	3	carriage	108	108	108	108
5	36	159	c	1397	4	sent	336	336	336	336
5	36	159	c	1397	5	for	0	0	0	0
5	36	159	c	1397	6	us	252	252	252	848
5	36	159	c	1397	7	immediately.	0	0	0	0
5	37	110	e	3303	1	He	0	0	0	0
5	37	110	e	3303	2	probably	236	388	388	388
5	37	110	e	3303	3	doesn't	184	184	184	184
5	37	110	e	3303	4	want	0	0	0	0
5	37	110	e	3303	5	people	236	396	396	592
5	37	110	e	3303	6	to	536	536	536	536
5	37	110	e	3303	7	know.	0	0	0	0
5	38	167	c	1374	1	He	0	0	0	0
5	38	167	c	1374	2	put	244	244	244	244
5	38	167	c	1374	3	the	0	0	0	0
5	38	167	c	1374	4	fork	296	296	296	480
5	38	167	c	1374	5	on	0	0	0	0
5	38	167	c	1374	6	the	188	188	472	3444
5	38	167	c	1374	7	table.	0	0	0	0
5	39	113	-	NaN	1	I'll	0	0	0	0
5	39	113	-	NaN	2	give	344	560	560	560
5	39	113	-	NaN	3	him	0	0	0	0
5	39	113	-	NaN	4	more	308	308	308	308
5	39	113	-	NaN	5	than	256	416	416	416
5	39	113	-	NaN	6	a	0	0	0	0
5	39	113	-	NaN	7	slap.	228	228	228	684
5	40	8	c	2315	1	Andrew	0	0	0	0
5	40	8	c	2315	2	nodded	0	0	0	0
5	40	8	c	2315	3	and	128	128	320	792
5	40	8	c	2315	4	stood	168	168	168	168
5	40	8	c	2315	5	against	204	204	204	204
5	40	8	c	2315	6	the	0	0	0	0
5	40	8	c	2315	7	counter.	264	264	264	960
5	41	94	-	NaN	1	Looks	0	0	0	0
5	41	94	-	NaN	2	like	0	0	0	0
5	41	94	-	NaN	3	a	232	232	232	232
5	41	94	-	NaN	4	walk	56	56	300	748
5	41	94	-	NaN	5	did	164	164	164	164
5	41	94	-	NaN	6	the	0	0	0	0
5	41	94	-	NaN	7	trick.	164	164	164	2332
5	42	3	c	3500	1	Sam	0	0	0	0
5	42	3	c	3500	2	felt	0	0	0	0
5	42	3	c	3500	3	proud	0	0	0	0
5	42	3	c	3500	4	when	0	0	0	0
5	42	3	c	3500	5	he	0	0	0	0
5	42	3	c	3500	6	went	224	224	452	1988
5	42	3	c	3500	7	home.	0	0	0	0
5	43	45	c	2467	1	Scott	0	0	0	0
5	43	45	c	2467	2	got	232	232	232	232
5	43	45	c	2467	3	up	0	0	0	0
5	43	45	c	2467	4	and	0	0	0	0
5	43	45	c	2467	5	washed	96	96	236	704
5	43	45	c	2467	6	his	0	0	0	0
5	43	45	c	2467	7	plate.	236	236	236	672
5	44	194	e	3373	1	Simon	0	0	0	0
5	44	194	e	3373	2	nodded	180	180	180	180
5	44	194	e	3373	3	and	0	0	0	0
5	44	194	e	3373	4	walked	140	140	140	368
5	44	194	e	3373	5	into	220	220	220	496
5	44	194	e	3373	6	the	352	352	352	352
5	44	194	e	3373	7	room.	0	0	0	0
5	45	75	-	NaN	1	Steve	0	0	0	0
5	45	75	-	NaN	2	sat	236	236	236	236
5	45	75	-	NaN	3	down	76	76	76	424
5	45	75	-	NaN	4	to	0	0	0	0
5	45	75	-	NaN	5	eat	228	228	444	792
5	45	75	-	NaN	6	his	0	0	0	0
5	45	75	-	NaN	7	lunch.	0	0	0	0
5	46	161	-	NaN	1	Ted	0	0	0	0
5	46	161	-	NaN	2	smiled	312	524	524	680
5	46	161	-	NaN	3	and	244	244	244	244
5	46	161	-	NaN	4	bit	0	0	0	0
5	46	161	-	NaN	5	his	208	208	208	208
5	46	161	-	NaN	6	bottom	164	396	396	396
5	46	161	-	NaN	7	lip.	80	80	80	80
5	47	95	c	2531	1	Thomas	0	0	0	0
5	47	95	c	2531	2	stepped	248	248	248	536
5	47	95	c	2531	3	back	228	228	228	228
5	47	95	c	2531	4	and	0	0	0	0
5	47	95	c	2531	5	shook	260	260	260	500
5	47	95	c	2531	6	his	0	0	0	0
5	47	95	c	2531	7	head.	220	220	220	620
5	48	114	c	2389	1	Tom	0	0	0	0
5	48	114	c	2389	2	stood	232	232	232	232
5	48	114	c	2389	3	up	0	0	0	0
5	48	114	c	2389	4	and	0	0	0	0
5	48	114	c	2389	5	wiped	108	108	108	544
5	48	114	c	2389	6	his	252	252	252	1188
5	48	114	c	2389	7	jeans.	0	0	0	0
5	49	56	-	NaN	1	Tony	284	284	284	284
5	49	56	-	NaN	2	stopped	0	0	0	0
5	49	56	-	NaN	3	off	184	184	184	396
5	49	56	-	NaN	4	at	152	152	152	152
5	49	56	-	NaN	5	his	0	0	0	0
5	49	56	-	NaN	6	first	204	388	388	388
5	49	56	-	NaN	7	delivery.	144	144	684	1812
5	50	195	-	NaN	1	Normally	36	460	460	460
5	50	195	-	NaN	2	they	0	0	0	0
5	50	195	-	NaN	3	want	0	0	0	0
5	50	195	-	NaN	4	to	244	244	244	512
5	50	195	-	NaN	5	cut	0	0	0	0
5	50	195	-	NaN	6	things	228	228	228	524
5	50	195	-	NaN	7	up.	0	0	0	0
5	51	74	c	2989	1	Powerful	232	368	368	368
5	51	74	c	2989	2	in	164	164	164	164
5	51	74	c	2989	3	the	0	0	0	0
5	51	74	c	2989	4	wrong	184	184	184	184
5	51	74	c	2989	5	hands,	128	128	128	224
5	51	74	c	2989	6	is	148	148	148	148
5	51	74	c	2989	7	that.	236	236	236	692
5	52	85	c	2926	1	She	0	0	0	0
5	52	85	c	2926	2	had	28	28	28	28
5	52	85	c	2926	3	refused	268	268	428	1088
5	52	85	c	2926	4	to	0	0	0	0
5	52	85	c	2926	5	leave	372	372	372	648
5	52	85	c	2926	6	her	0	0	0	0
5	52	85	c	2926	7	home.	220	220	220	1600
5	53	102	c	2311	1	She	240	240	240	240
5	53	102	c	2311	2	hid	0	0	0	0
5	53	102	c	2311	3	the	0	0	0	0
5	53	102	c	2311	4	boxes	228	228	372	872
5	53	102	c	2311	5	and	168	168	168	168
5	53	102	c	2311	6	matches	204	204	204	456
5	53	102	c	2311	7	well.	104	136	136	136
5	54	166	e	5621	1	The	0	0	0	0
5	54	166	e	5621	2	bored	0	0	0	0
5	54	166	e	5621	3	looking	316	316	316	608
5	54	166	e	5621	4	soldier	308	308	308	308
5	54	166	e	5621	5	continued	220	220	220	220
5	54	166	e	5621	6	looking	464	464	464	464
5	54	166	e	5621	7	bored.	184	184	184	832
5	55	155	-	NaN	1	The	96	196	196	196
5	55	155	-	NaN	2	dead	0	0	0	0
5	55	155	-	NaN	3	must	0	0	0	0
5	55	155	-	NaN	4	not	160	160	160	592
5	55	155	-	NaN	5	kill	240	240	240	240
5	55	155	-	NaN	6	the	0	0	0	0
5	55	155	-	NaN	7	living.	172	172	172	812
5	56	185	-	NaN	1	The	0	0	0	0
5	56	185	-	NaN	2	prison	240	412	412	412
5	56	185	-	NaN	3	guard	172	172	172	172
5	56	185	-	NaN	4	walked	252	252	252	252
5	56	185	-	NaN	5	along	0	0	0	0
5	56	185	-	NaN	6	the	220	220	220	220
5	56	185	-	NaN	7	row.	0	0	0	0
5	57	67	c	1739	1	The	0	0	0	0
5	57	67	c	1739	2	van	0	0	0	0
5	57	67	c	1739	3	is	232	312	312	624
5	57	67	c	1739	4	your	204	276	276	276
5	57	67	c	1739	5	lead,	0	0	0	0
5	57	67	c	1739	6	follow	232	232	676	976
5	57	67	c	1739	7	that.	160	376	376	3148
5	58	77	-	NaN	1	You're	180	180	180	180
5	58	77	-	NaN	2	getting	172	372	372	372
5	58	77	-	NaN	3	up	0	0	0	0
5	58	77	-	NaN	4	early	212	212	212	212
5	58	77	-	NaN	5	in	0	0	0	0
5	58	77	-	NaN	6	the	116	116	116	464
5	58	77	-	NaN	7	morning.	220	220	220	220
5	59	184	-	NaN	1	After	304	304	304	304
5	59	184	-	NaN	2	lunch	204	204	204	204
5	59	184	-	NaN	3	he	0	0	0	0
5	59	184	-	NaN	4	was	156	156	156	156
5	59	184	-	NaN	5	told	140	140	140	140
5	59	184	-	NaN	6	he	0	0	0	0
5	59	184	-	NaN	7	had	0	0	0	0
5	59	184	-	NaN	8	visitors.	272	272	452	672
5	60	91	e	3553	1	Albert	0	0	0	0
5	60	91	e	3553	2	spoke	308	308	308	616
5	60	91	e	3553	3	before	204	204	204	204
5	60	91	e	3553	4	Barbara	260	260	260	260
5	60	91	e	3553	5	had	100	100	100	100
5	60	91	e	3553	6	a	0	0	0	0
5	60	91	e	3553	7	chance	300	300	300	760
5	60	91	e	3553	8	to.	0	0	0	0
5	61	64	e	4439	1	Come	184	184	184	184
5	61	64	e	4439	2	within	152	376	376	376
5	61	64	e	4439	3	the	0	0	0	0
5	61	64	e	4439	4	walls	292	292	292	532
5	61	64	e	4439	5	to	168	168	168	168
5	61	64	e	4439	6	escape	144	144	292	816
5	61	64	e	4439	7	the	0	0	0	0
5	61	64	e	4439	8	enemy.	212	212	212	1488
5	62	130	-	NaN	1	Follow	232	232	232	232
5	62	130	-	NaN	2	me	0	0	0	0
5	62	130	-	NaN	3	closely	240	240	352	544
5	62	130	-	NaN	4	and	0	0	0	0
5	62	130	-	NaN	5	watch	256	256	256	256
5	62	130	-	NaN	6	for	0	0	0	0
5	62	130	-	NaN	7	their	276	276	276	572
5	62	130	-	NaN	8	leader.	172	296	296	296
5	63	117	-	NaN	1	He	0	0	0	0
5	63	117	-	NaN	2	called	0	0	0	0
5	63	117	-	NaN	3	out	264	264	264	560
5	63	117	-	NaN	4	but	0	0	0	0
5	63	117	-	NaN	5	she	228	368	368	660
5	63	117	-	NaN	6	did	0	0	0	0
5	63	117	-	NaN	7	not	272	272	272	1140
5	63	117	-	NaN	8	move.	0	0	0	0
5	64	69	e	2669	1	He	184	184	184	184
5	64	69	e	2669	2	sat	0	0	0	0
5	64	69	e	2669	3	down	160	384	384	384
5	64	69	e	2669	4	and	0	0	0	0
5	64	69	e	2669	5	began	244	244	244	244
5	64	69	e	2669	6	to	0	0	0	0
5	64	69	e	2669	7	eat	156	156	156	156
5	64	69	e	2669	8	breakfast.	136	136	136	3200
5	65	106	c	2723	1	He	244	244	244	244
5	65	106	c	2723	2	slammed	224	224	224	224
5	65	106	c	2723	3	the	0	0	0	0
5	65	106	c	2723	4	knife	304	304	304	304
5	65	106	c	2723	5	down	368	368	368	368
5	65	106	c	2723	6	on	0	0	0	0
5	65	106	c	2723	7	the	204	204	204	852
5	65	106	c	2723	8	lamb.	0	0	0	0
5	66	158	-	NaN	1	He	240	240	240	240
5	66	158	-	NaN	2	staggered	216	216	216	216
5	66	158	-	NaN	3	into	236	236	236	236
5	66	158	-	NaN	4	the	136	136	136	424
5	66	158	-	NaN	5	chair	224	224	224	224
5	66	158	-	NaN	6	at	0	0	0	0
5	66	158	-	NaN	7	his	0	0	0	0
5	66	158	-	NaN	8	desk.	224	224	224	312
5	67	89	-	NaN	1	I	0	0	0	0
5	67	89	-	NaN	2	do	84	84	84	84
5	67	89	-	NaN	3	not	0	0	0	0
5	67	89	-	NaN	4	spare	188	188	188	604
5	67	89	-	NaN	5	the	0	0	0	0
5	67	89	-	NaN	6	birds	268	268	268	268
5	67	89	-	NaN	7	a	0	0	0	0
5	67	89	-	NaN	8	killing.	152	152	152	2544
5	68	128	c	3482	1	I	16	16	16	16
5	68	128	c	3482	2	think	0	0	0	0
5	68	128	c	3482	3	our	240	240	240	516
5	68	128	c	3482	4	friend's	232	232	232	232
5	68	128	c	3482	5	demands	308	308	308	308
5	68	128	c	3482	6	are	0	0	0	0
5	68	128	c	3482	7	well	300	300	300	800
5	68	128	c	3482	8	justified.	248	248	404	1484
5	69	98	-	NaN	1	Let	0	0	0	0
5	69	98	-	NaN	2	us	0	0	0	0
5	69	98	-	NaN	3	leave	0	0	0	0
5	69	98	-	NaN	4	these	0	0	0	0
5	69	98	-	NaN	5	poor	84	84	84	1016
5	69	98	-	NaN	6	people	272	272	272	412
5	69	98	-	NaN	7	in	0	0	0	0
5	69	98	-	NaN	8	peace.	388	388	388	1420
5	70	170	-	NaN	1	Walter	252	476	476	476
5	70	170	-	NaN	2	closed	180	180	180	180
5	70	170	-	NaN	3	the	0	0	0	0
5	70	170	-	NaN	4	door	232	396	396	396
5	70	170	-	NaN	5	and	0	0	0	0
5	70	170	-	NaN	6	took	220	220	220	220
5	70	170	-	NaN	7	a	0	0	0	0
5	70	170	-	NaN	8	breath.	188	188	188	1792
5	71	204	c	1317	1	William	0	0	0	0
5	71	204	c	1317	2	sat	340	340	340	516
5	71	204	c	1317	3	down	192	192	192	192
5	71	204	c	1317	4	and	0	0	0	0
5	71	204	c	1317	5	tucked	248	248	248	248
5	71	204	c	1317	6	into	196	196	196	196
5	71	204	c	1317	7	his	0	0	0	0
5	71	204	c	1317	8	breakfast.	236	236	236	956
5	72	96	-	NaN	1	Alec	0	0	0	0
5	72	96	-	NaN	2	stood	0	0	0	0
5	72	96	-	NaN	3	against	232	352	612	1040
5	72	96	-	NaN	4	the	0	0	0	0
5	72	96	-	NaN	5	wall	368	368	368	368
5	72	96	-	NaN	6	to	180	180	180	180
5	72	96	-	NaN	7	steady	196	196	196	196
5	72	96	-	NaN	8	himself.	204	204	204	1068
5	73	31	e	1928	1	No-one	328	328	328	328
5	73	31	e	1928	2	else	256	256	256	256
5	73	31	e	1928	3	had	0	0	0	0
5	73	31	e	1928	4	dared	212	212	212	628
5	73	31	e	1928	5	step	284	284	284	284
5	73	31	e	1928	6	within	232	232	232	232
5	73	31	e	1928	7	the	0	0	0	0
5	73	31	e	1928	8	ring.	144	144	324	2768
5	74	58	-	NaN	1	None	56	56	56	56
5	74	58	-	NaN	2	of	260	260	260	260
5	74	58	-	NaN	3	the	0	0	0	0
5	74	58	-	NaN	4	city	240	240	240	240
5	74	58	-	NaN	5	people	152	152	152	152
5	74	58	-	NaN	6	dress	212	212	212	212
5	74	58	-	NaN	7	like	0	0	0	0
5	74	58	-	NaN	8	that.	200	200	432	768
5	75	48	e	1528	1	She	0	0	0	0
5	75	48	e	1528	2	saw	236	568	568	568
5	75	48	e	1528	3	the	0	0	0	0
5	75	48	e	1528	4	throwing	284	284	284	408
5	75	48	e	1528	5	knife	268	268	268	268
5	75	48	e	1528	6	in	0	0	0	0
5	75	48	e	1528	7	his	216	216	808	1580
5	75	48	e	1528	8	hand.	0	0	0	0
5	76	37	c	3584	1	She	0	0	0	0
5	76	37	c	3584	2	was	0	0	0	0
5	76	37	c	3584	3	smiling	232	344	344	612
5	76	37	c	3584	4	in	136	136	136	136
5	76	37	c	3584	5	the	0	0	0	0
5	76	37	c	3584	6	dark,	156	156	156	156
5	76	37	c	3584	7	teeth	196	196	196	196
5	76	37	c	3584	8	flashing.	204	204	204	1736
5	77	19	c	1837	1	Shut	0	0	0	0
5	77	19	c	1837	2	your	0	0	0	0
5	77	19	c	1837	3	smart	0	0	0	0
5	77	19	c	1837	4	foul	228	228	392	1128
5	77	19	c	1837	5	mouth	172	172	172	172
5	77	19	c	1837	6	and	0	0	0	0
5	77	19	c	1837	7	sit	244	244	244	768
5	77	19	c	1837	8	down.	0	0	0	0
5	78	70	-	NaN	1	Tell	276	276	276	276
5	78	70	-	NaN	2	me	0	0	0	0
5	78	70	-	NaN	3	what	0	0	0	0
5	78	70	-	NaN	4	really	276	276	276	276
5	78	70	-	NaN	5	happened	184	184	184	344
5	78	70	-	NaN	6	to	0	0	0	0
5	78	70	-	NaN	7	the	268	268	268	420
5	78	70	-	NaN	8	truck.	256	256	256	1420
5	79	41	-	NaN	1	The	304	304	304	304
5	79	41	-	NaN	2	door	220	220	220	220
5	79	41	-	NaN	3	was	0	0	0	0
5	79	41	-	NaN	4	opened	188	188	188	188
5	79	41	-	NaN	5	and	164	164	164	164
5	79	41	-	NaN	6	Alexander	208	208	208	208
5	79	41	-	NaN	7	walked	744	744	744	924
5	79	41	-	NaN	8	out.	0	0	0	0
5	80	178	c	2339	1	There	236	236	236	236
5	80	178	c	2339	2	were	148	148	148	148
5	80	178	c	2339	3	choked	164	164	164	164
5	80	178	c	2339	4	screams	280	280	280	280
5	80	178	c	2339	5	and	0	0	0	0
5	80	178	c	2339	6	shouts	232	232	232	232
5	80	178	c	2339	7	of	0	0	0	0
5	80	178	c	2339	8	dismay.	244	244	244	784
5	81	33	-	NaN	1	There	0	0	0	0
5	81	33	-	NaN	2	will	0	0	0	0
5	81	33	-	NaN	3	be	0	0	0	0
5	81	33	-	NaN	4	men	0	0	0	0
5	81	33	-	NaN	5	to	0	0	0	0
5	81	33	-	NaN	6	kill	244	244	384	1048
5	81	33	-	NaN	7	either	196	360	672	1276
5	81	33	-	NaN	8	way.	0	0	0	0
5	82	35	-	NaN	1	They	204	204	204	204
5	82	35	-	NaN	2	were	0	0	0	0
5	82	35	-	NaN	3	definitely	180	364	364	480
5	82	35	-	NaN	4	holding	284	284	284	284
5	82	35	-	NaN	5	hands	180	180	180	180
5	82	35	-	NaN	6	underneath	308	308	308	308
5	82	35	-	NaN	7	the	0	0	0	0
5	82	35	-	NaN	8	table.	212	212	212	1104
5	83	59	c	3352	1	Claudia	252	252	252	252
5	83	59	c	3352	2	still	168	168	168	168
5	83	59	c	3352	3	teaches	224	224	224	224
5	83	59	c	3352	4	and	204	204	204	204
5	83	59	c	3352	5	still	184	184	184	184
5	83	59	c	3352	6	claims	220	220	220	332
5	83	59	c	3352	7	to	0	0	0	0
5	83	59	c	3352	8	hate	240	624	624	1116
5	83	59	c	3352	9	it.	0	0	0	0
5	84	27	-	NaN	1	Burn	0	0	0	0
5	84	27	-	NaN	2	him	0	0	0	0
5	84	27	-	NaN	3	now,	0	0	0	0
5	84	27	-	NaN	4	don't	236	236	236	700
5	84	27	-	NaN	5	wait	232	232	232	232
5	84	27	-	NaN	6	for	0	0	0	0
5	84	27	-	NaN	7	him	172	172	172	172
5	84	27	-	NaN	8	to	0	0	0	0
5	84	27	-	NaN	9	escape.	124	124	124	480
5	85	60	-	NaN	1	Don't	260	756	756	756
5	85	60	-	NaN	2	die	152	152	152	152
5	85	60	-	NaN	3	of	0	0	0	0
5	85	60	-	NaN	4	cold	180	180	180	180
5	85	60	-	NaN	5	before	264	264	264	388
5	85	60	-	NaN	6	you	0	0	0	0
5	85	60	-	NaN	7	die	248	248	248	248
5	85	60	-	NaN	8	in	0	0	0	0
5	85	60	-	NaN	9	battle.	188	188	188	616
5	86	104	-	NaN	1	Good	132	132	132	132
5	86	104	-	NaN	2	God,	296	456	456	456
5	86	104	-	NaN	3	if	0	0	0	0
5	86	104	-	NaN	4	you	188	188	188	188
5	86	104	-	NaN	5	are	0	0	0	0
5	86	104	-	NaN	6	watching,	208	208	208	412
5	86	104	-	NaN	7	give	196	196	196	196
5	86	104	-	NaN	8	me	0	0	0	0
5	86	104	-	NaN	9	strength.	232	232	372	1056
5	87	192	c	2944	1	He	0	0	0	0
5	87	192	c	2944	2	heaved	264	576	576	576
5	87	192	c	2944	3	his	0	0	0	0
5	87	192	c	2944	4	shoulders	304	504	504	504
5	87	192	c	2944	5	and	188	188	188	188
5	87	192	c	2944	6	swung	152	152	152	152
5	87	192	c	2944	7	the	0	0	0	0
5	87	192	c	2944	8	axe	400	400	400	916
5	87	192	c	2944	9	again.	0	0	0	0
5	88	118	-	NaN	1	He	0	0	0	0
5	88	118	-	NaN	2	is	0	0	0	0
5	88	118	-	NaN	3	after	300	300	300	464
5	88	118	-	NaN	4	glory	284	284	284	284
5	88	118	-	NaN	5	and	116	116	116	116
5	88	118	-	NaN	6	heads	268	268	268	268
5	88	118	-	NaN	7	for	0	0	0	0
5	88	118	-	NaN	8	his	236	236	408	2096
5	88	118	-	NaN	9	hall.	168	168	168	540
5	89	188	-	NaN	1	He	0	0	0	0
5	89	188	-	NaN	2	just	0	0	0	0
5	89	188	-	NaN	3	wished	276	276	804	2012
5	89	188	-	NaN	4	he	160	160	160	160
5	89	188	-	NaN	5	could	180	180	180	180
5	89	188	-	NaN	6	talk	240	240	392	648
5	89	188	-	NaN	7	to	0	0	0	0
5	89	188	-	NaN	8	his	228	228	228	504
5	89	188	-	NaN	9	dad.	160	160	160	160
5	90	169	c	5498	1	He	0	0	0	0
5	90	169	c	5498	2	lay	0	0	0	0
5	90	169	c	5498	3	his	304	304	304	560
5	90	169	c	5498	4	sword	228	228	228	228
5	90	169	c	5498	5	aside	212	212	212	212
5	90	169	c	5498	6	and	0	0	0	0
5	90	169	c	5498	7	extended	224	224	224	708
5	90	169	c	5498	8	his	572	572	572	936
5	90	169	c	5498	9	hands.	0	0	0	0
5	91	127	c	7742	1	He	0	0	0	0
5	91	127	c	7742	2	sighed	0	0	0	0
5	91	127	c	7742	3	and	248	248	248	556
5	91	127	c	7742	4	walked	256	256	256	256
5	91	127	c	7742	5	back	224	224	224	224
5	91	127	c	7742	6	to	0	0	0	0
5	91	127	c	7742	7	the	0	0	0	0
5	91	127	c	7742	8	wood	192	192	192	920
5	91	127	c	7742	9	shop.	0	0	0	0
5	92	17	e	1680	1	He	0	0	0	0
5	92	17	e	1680	2	smiled	0	0	0	0
5	92	17	e	1680	3	when	0	0	0	0
5	92	17	e	1680	4	she	0	0	0	0
5	92	17	e	1680	5	let	0	0	0	0
5	92	17	e	1680	6	out	244	244	244	244
5	92	17	e	1680	7	a	36	36	240	1124
5	92	17	e	1680	8	big	0	0	0	0
5	92	17	e	1680	9	yawn.	272	272	272	892
5	93	163	c	3930	1	He	140	140	140	140
5	93	163	c	3930	2	was	0	0	0	0
5	93	163	c	3930	3	leaning	272	272	272	480
5	93	163	c	3930	4	against	264	264	264	264
5	93	163	c	3930	5	his	232	232	232	232
5	93	163	c	3930	6	truck	272	272	272	272
5	93	163	c	3930	7	smoking	204	204	204	204
5	93	163	c	3930	8	a	0	0	0	0
5	93	163	c	3930	9	joint.	216	216	216	272
5	94	9	c	1765	1	I	0	0	0	0
5	94	9	c	1765	2	was	0	0	0	0
5	94	9	c	1765	3	thinking	244	448	448	448
5	94	9	c	1765	4	of	0	0	0	0
5	94	9	c	1765	5	getting	196	196	196	196
5	94	9	c	1765	6	the	188	188	188	188
5	94	9	c	1765	7	band	216	216	216	216
5	94	9	c	1765	8	together	184	184	184	184
5	94	9	c	1765	9	again.	232	232	232	1660
5	95	90	c	1485	1	It	0	0	0	0
5	95	90	c	1485	2	is	0	0	0	0
5	95	90	c	1485	3	a	0	0	0	0
5	95	90	c	1485	4	narrow	236	236	236	236
5	95	90	c	1485	5	ship,	136	136	136	688
5	95	90	c	1485	6	much	224	224	224	224
5	95	90	c	1485	7	like	0	0	0	0
5	95	90	c	1485	8	our	212	212	724	876
5	95	90	c	1485	9	own.	0	0	0	0
5	96	132	-	NaN	1	Arthur	252	252	252	252
5	96	132	-	NaN	2	placed	280	280	280	280
5	96	132	-	NaN	3	the	164	164	164	164
5	96	132	-	NaN	4	bars	220	220	220	220
5	96	132	-	NaN	5	of	0	0	0	0
5	96	132	-	NaN	6	chocolate	92	92	284	448
5	96	132	-	NaN	7	on	0	0	0	0
5	96	132	-	NaN	8	the	0	0	0	0
5	96	132	-	NaN	9	counter.	268	268	508	656
5	97	152	e	4186	1	John	244	244	244	244
5	97	152	e	4186	2	gave	0	0	0	0
5	97	152	e	4186	3	Bernard	288	288	288	288
5	97	152	e	4186	4	a	0	0	0	0
5	97	152	e	4186	5	hard	340	340	340	604
5	97	152	e	4186	6	slap	160	160	160	160
5	97	152	e	4186	7	on	0	0	0	0
5	97	152	e	4186	8	the	172	172	172	172
5	97	152	e	4186	9	head.	108	108	108	1056
5	98	7	-	NaN	1	Let's	0	0	0	0
5	98	7	-	NaN	2	get	0	0	0	0
5	98	7	-	NaN	3	out	0	0	0	0
5	98	7	-	NaN	4	and	0	0	0	0
5	98	7	-	NaN	5	I'll	0	0	0	0
5	98	7	-	NaN	6	buy	216	216	216	816
5	98	7	-	NaN	7	you	144	144	144	144
5	98	7	-	NaN	8	a	0	0	0	0
5	98	7	-	NaN	9	drink.	152	152	152	524
5	99	140	c	2610	1	Let's	0	0	0	0
5	99	140	c	2610	2	have	300	300	300	492
5	99	140	c	2610	3	the	0	0	0	0
5	99	140	c	2610	4	gates	204	204	204	204
5	99	140	c	2610	5	closed	220	220	220	220
5	99	140	c	2610	6	and	0	0	0	0
5	99	140	c	2610	7	go	236	236	236	236
5	99	140	c	2610	8	home	132	132	132	980
5	99	140	c	2610	9	early.	0	0	0	0
5	100	52	c	1586	1	Andrew	452	452	452	452
5	100	52	c	1586	2	closed	216	216	216	216
5	100	52	c	1586	3	the	0	0	0	0
5	100	52	c	1586	4	office	156	296	296	296
5	100	52	c	1586	5	door	172	172	172	172
5	100	52	c	1586	6	on	0	0	0	0
5	100	52	c	1586	7	the	0	0	0	0
5	100	52	c	1586	8	way	240	240	240	1412
5	100	52	c	1586	9	out.	0	0	0	0
5	101	66	c	1335	1	Charles	112	316	316	316
5	101	66	c	1335	2	felt	204	376	376	376
5	101	66	c	1335	3	sick	0	0	0	0
5	101	66	c	1335	4	to	180	180	180	180
5	101	66	c	1335	5	the	0	0	0	0
5	101	66	c	1335	6	pit	196	196	196	196
5	101	66	c	1335	7	of	0	0	0	0
5	101	66	c	1335	8	his	0	0	0	0
5	101	66	c	1335	9	stomach.	180	180	180	1856
5	102	57	-	NaN	1	Christopher	176	176	176	176
5	102	57	-	NaN	2	groaned	340	340	492	816
5	102	57	-	NaN	3	and	224	224	224	224
5	102	57	-	NaN	4	lay	188	188	188	188
5	102	57	-	NaN	5	his	368	368	368	368
5	102	57	-	NaN	6	hands	0	0	0	0
5	102	57	-	NaN	7	across	208	208	444	592
5	102	57	-	NaN	8	his	0	0	0	0
